Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.15,0.15,0.3,0.15,0.25,0,0.23703517
0.05,0.25,0.25,0.25,0.2,0,0.23702377
0.35,0.2,0.2,0.2,0.05,0,0.23668947
0.3,0.25,0.2,0.2,0.05,0,0.23632095
0.25,0.2,0.25,0.15,0.15,0,0.23498173
0.15,0.25,0.15,0.1,0.35,0,0.23464883
0.25,0.3,0.2,0.2,0.05,0,0.23430535
0.05,0.15,0.35,0.3,0.15,0,0.23392252
0.35,0.15,0.25,0.2,0.05,0,0.23349755
0.15,0.3,0.1,0.1,0.35,0,0.23324402
0.3,0.2,0.25,0.2,0.05,0,0.23282423
0.15,0.2,0.2,0.1,0.35,0,0.23232061
0.15,0.3,0.2,0.15,0.2,0,0.23073033
0.25,0.15,0.3,0.15,0.15,0,0.23065782
0.15,0.35,0.05,0.1,0.35,0,0.23010945
0.25,0.25,0.25,0.2,0.05,0,0.22999846
0.2,0.35,0.2,0.2,0.05,0,0.22945449
0.35,0.1,0.3,0.2,0.05,0,0.22940995
0.2,0.1,0.35,0.15,0.2,0,0.22893252
0.3,0.15,0.3,0.2,0.05,0,0.22816528
0.1,0.1,0.35,0.2,0.25,0,0.22795998
0.1,0.2,0.3,0.2,0.2,0,0.22774917
0.2,0.35,0.15,0.15,0.15,0,0.22774384
0.15,0.25,0.3,0.2,0.1,0,0.22650466
0.1,0.3,0.25,0.2,0.15,0,0.22623714
0.1,0.3,0.3,0.25,0.05,0,0.22588885
0.05,0.3,0.25,0.35,0.05,0,0.22578342
0.35,0.05,0.35,0.2,0.05,0,0.22426952
0.35,0.3,0.1,0.15,0.1,0,0.22415567
0.25,0.2,0.3,0.2,0.05,0,0.22414163
0.25,0.1,0.35,0.15,0.15,0,0.22413098
0.35,0.25,0.15,0.15,0.1,0,0.22405665
0.35,0.35,0.05,0.15,0.1,0,0.22400948
0.2,0.3,0.2,0.15,0.15,0,0.22375903
0.35,0.2,0.2,0.15,0.1,0,0.22360403
0.2,0.3,0.25,0.2,0.05,0,0.22346653
0.15,0.15,0.25,0.1,0.35,0,0.22314425
0.35,0.15,0.25,0.15,0.1,0,0.22264732
0.3,0.1,0.35,0.2,0.05,0,0.22208727
0.05,0.05,0.35,0.25,0.3,0,0.22128107
0.35,0.1,0.3,0.15,0.1,0,0.22097997
0.2,0.2,0.2,0.1,0.3,0,0.22033347
0.15,0.25,0.25,0.15,0.2,0,0.21902873
0.3,0.35,0.1,0.15,0.1,0,0.21876147
0.35,0.05,0.35,0.15,0.1,0,0.21832505
0.3,0.3,0.15,0.15,0.1,0,0.21808234
0.2,0.25,0.25,0.15,0.15,0,0.21796391
0.05,0.3,0.25,0.25,0.15,0,0.21787523
0.1,0.3,0.2,0.15,0.25,0,0.21726957
0.3,0.25,0.2,0.15,0.1,0,0.21688085
0.25,0.15,0.35,0.2,0.05,0,0.21635083
0.05,0.2,0.35,0.3,0.1,0,0.21572645
0.2,0.25,0.3,0.2,0.05,0,0.21533283
0.3,0.2,0.25,0.15,0.1,0,0.2149515
0.3,0.15,0.3,0.15,0.1,0,0.21202273
0.25,0.35,0.15,0.15,0.1,0,0.2109126
0.15,0.35,0.25,0.2,0.05,0,0.21018956
0.15,0.2,0.35,0.2,0.1,0,0.20970334
0.25,0.3,0.2,0.15,0.1,0,0.20852158
0.3,0.1,0.35,0.15,0.1,0,0.20775363
0.25,0.25,0.25,0.15,0.1,0,0.20504853
0.2,0.2,0.35,0.2,0.05,0,0.20456309
0.1,0.35,0.1,0.1,0.35,0,0.2042463
0.1,0.35,0.25,0.2,0.1,0,0.20398942
0.15,0.1,0.3,0.1,0.35,0,0.20396859
0.05,0.35,0.25,0.25,0.1,0,0.203951
0.1,0.25,0.35,0.25,0.05,0,0.20381227
0.15,0.2,0.3,0.15,0.2,0,0.20342779
0.15,0.35,0.2,0.15,0.15,0,0.20300213
0.1,0.25,0.3,0.2,0.15,0,0.20279112
0.25,0.2,0.3,0.15,0.1,0,0.2001137
0.05,0.3,0.2,0.2,0.25,0,0.19909536
0.1,0.15,0.35,0.2,0.2,0,0.19860038
0.15,0.3,0.3,0.2,0.05,0,0.19810483
0.15,0.3,0.15,0.1,0.3,0,0.19736427
0.2,0.35,0.2,0.15,0.1,0,0.19727942
0.2,0.05,0.35,0.1,0.3,0,0.19524467
0.1,0.05,0.35,0.15,0.35,0,0.19407744
0.1,0.3,0.15,0.1,0.35,0,0.1940476
0.25,0.15,0.35,0.15,0.1,0,0.19327605
0.05,0.1,0.35,0.25,0.25,0,0.19250711
0.15,0.3,0.25,0.15,0.15,0,0.19196779
0.2,0.3,0.25,0.15,0.1,0,0.19131881
0.2,0.35,0.1,0.1,0.25,0,0.19114085
0.1,0.25,0.25,0.15,0.25,0,0.18983263
0.35,0.35,0.1,0.15,0.05,0,0.18814272
0.35,0.3,0.15,0.15,0.05,0,0.18676266
0.1,0.35,0.2,0.15,0.2,0,0.18564066
0.35,0.25,0.2,0.15,0.05,0,0.18491354
0.05,0.35,0.25,0.3,0.05,0,0.18465124
0.3,0.35,0.15,0.15,0.05,0,0.18464979
0.1,0.3,0.3,0.2,0.1,0,0.18332319
0.2,0.25,0.3,0.15,0.1,0,0.18320326
0.15,0.25,0.35,0.2,0.05,0,0.18266402
0.35,0.2,0.25,0.15,0.05,0,0.18245829
0.3,0.3,0.2,0.15,0.05,0,0.18241532
0.3,0.25,0.25,0.15,0.05,0,0.17938396
0.15,0.2,0.25,0.1,0.3,0,0.17923676
0.35,0.15,0.3,0.15,0.05,0,0.1792356
0.05,0.35,0.2,0.2,0.2,0,0.1782816
0.25,0.35,0.2,0.15,0.05,0,0.1779993
0.35,0.05,0.2,0.05,0.35,0,0.17788096
0.35,0.05,0.35,0.1,0.15,0,0.17651032
0.1,0.2,0.35,0.2,0.15,0,0.17648856
0.05,0.25,0.3,0.35,0.05,0,0.17620961
0.05,0.3,0.3,0.25,0.1,0,0.17557389
0.3,0.2,0.3,0.15,0.05,0,0.17531207
0.35,0.1,0.35,0.15,0.05,0,0.17507093
0.15,0.05,0.35,0.1,0.35,0,0.17427382
0.1,0.25,0.2,0.1,0.35,0,0.1740376
0.25,0.3,0.25,0.15,0.05,0,0.17390731
0.2,0.2,0.35,0.15,0.1,0,0.17241824
0.3,0.15,0.35,0.15,0.05,0,0.16992766
0.25,0.25,0.3,0.15,0.05,0,0.1683748
0.35,0.1,0.15,0.05,0.35,0,0.16833531
0.1,0.35,0.3,0.2,0.05,0,0.16536408
0.2,0.35,0.25,0.15,0.05,0,0.16471286
0.3,0.1,0.35,0.1,0.15,0,0.16134231
0.25,0.2,0.35,0.15,0.05,0,0.16101048
0.3,0.05,0.25,0.05,0.35,0,0.15939324
0.15,0.3,0.3,0.15,0.1,0,0.15680561
0.2,0.3,0.3,0.15,0.05,0,0.15675885
0.3,0.1,0.2,0.05,0.35,0,0.15667377
0.35,0.15,0.1,0.05,0.35,0,0.15448666
0.35,0.3,0.15,0.1,0.1,0,0.1536949
0.35,0.25,0.2,0.1,0.1,0,0.15325875
0.35,0.2,0.25,0.1,0.1,0,0.15237569
0.35,0.15,0.3,0.1,0.1,0,0.15086952
0.25,0.2,0.3,0.1,0.15,0,0.14879307
0.35,0.05,0.25,0.05,0.3,0,0.14872315
0.35,0.1,0.35,0.1,0.1,0,0.14850625
0.2,0.2,0.3,0.1,0.2,0,0.14810147
0.3,0.15,0.15,0.05,0.35,0,0.14779578
0.3,0.35,0.15,0.1,0.1,0,0.14706559
0.2,0.25,0.35,0.15,0.05,0,0.14629286
0.3,0.3,0.2,0.1,0.1,0,0.14568683
0.35,0.1,0.2,0.05,0.3,0,0.14488337
0.1,0.3,0.35,0.2,0.05,0,0.14384588
0.3,0.25,0.25,0.1,0.1,0,0.14362132
0.25,0.15,0.35,0.1,0.15,0,0.1423045
0.35,0.2,0.05,0.05,0.35,0,0.14130037
0.3,0.2,0.3,0.1,0.1,0,0.14063405
0.15,0.25,0.35,0.15,0.1,0,0.14032016
0.1,0.2,0.25,0.1,0.35,0,0.13924633
0.05,0.15,0.3,0.2,0.3,0,0.13821067
0.35,0.15,0.15,0.05,0.3,0,0.13760625
0.3,0.2,0.1,0.05,0.35,0,0.13752105
0.15,0.1,0.35,0.1,0.3,0,0.13733749
0.15,0.35,0.3,0.15,0.05,0,0.13709907
0.2,0.15,0.35,0.1,0.2,0,0.13672121
0.25,0.35,0.2,0.1,0.1,0,0.13664851
0.05,0.2,0.35,0.35,0.05,0,0.13649375
0.3,0.15,0.35,0.1,0.1,0,0.13643387
0.25,0.1,0.25,0.05,0.35,0,0.13631299
0.25,0.15,0.2,0.05,0.35,0,0.13364978
0.25,0.3,0.25,0.1,0.1,0,0.13292303
0.25,0.05,0.3,0.05,0.35,0,0.13243296
0.05,0.3,0.3,0.3,0.05,0,0.13168728
0.3,0.1,0.25,0.05,0.3,0,0.13058672
0.35,0.2,0.1,0.05,0.3,0,0.12978068
0.3,0.05,0.3,0.05,0.3,0,0.12975289
0.35,0.35,0.15,0.1,0.05,0,0.12866697
0.3,0.25,0.05,0.05,0.35,0,0.12822594
0.25,0.25,0.3,0.1,0.1,0,0.12781918
0.25,0.2,0.15,0.05,0.35,0,0.12765218
0.3,0.15,0.2,0.05,0.3,0,0.12740935
0.35,0.3,0.2,0.1,0.05,0,0.12714632
0.2,0.25,0.3,0.1,0.15,0,0.12707849
0.35,0.25,0.25,0.1,0.05,0,0.12509086
0.35,0.05,0.3,0.05,0.25,0,0.12339084
0.3,0.35,0.2,0.1,0.05,0,0.12268931
0.35,0.25,0.05,0.05,0.3,0,0.12267748
0.35,0.1,0.25,0.05,0.25,0,0.12265576
0.3,0.2,0.15,0.05,0.3,0,0.12249636
0.35,0.2,0.3,0.1,0.05,0,0.12234808
0.15,0.3,0.35,0.15,0.05,0,0.12205006
0.25,0.25,0.1,0.05,0.35,0,0.12107133
0.25,0.2,0.35,0.1,0.1,0,0.12095174
0.3,0.3,0.25,0.1,0.05,0,0.11982612
0.35,0.15,0.2,0.05,0.25,0,0.11958888
0.05,0.2,0.3,0.2,0.25,0,0.11877836
0.35,0.15,0.35,0.1,0.05,0,0.11873832
0.2,0.35,0.25,0.1,0.1,0,0.11837245
0.3,0.25,0.1,0.05,0.3,0,0.11739196
0.3,0.25,0.3,0.1,0.05,0,0.11599357
0.2,0.2,0.35,0.1,0.15,0,0.11592585
0.35,0.2,0.15,0.05,0.25,0,0.11564951
0.25,0.3,0.05,0.05,0.35,0,0.11516402
0.3,0.3,0.05,0.05,0.3,0,0.11276009
0.25,0.35,0.25,0.1,0.05,0,0.1124859
0.35,0.25,0.1,0.05,0.25,0,0.1116905
0.3,0.2,0.35,0.1,0.05,0,0.11092306
0.2,0.3,0.3,0.1,0.1,0,0.11010894
0.05,0.25,0.3,0.2,0.2,0,0.10953911
0.25,0.15,0.25,0.05,0.3,0,0.1090258
0.25,0.2,0.2,0.05,0.3,0,0.10855713
0.15,0.15,0.35,0.1,0.25,0,0.10810183
0.35,0.3,0.05,0.05,0.25,0,0.10806861
0.15,0.35,0.25,0.1,0.15,0,0.10799754
0.15,0.25,0.3,0.1,0.2,0,0.10787129
0.3,0.15,0.25,0.05,0.25,0,0.10706802
0.25,0.3,0.3,0.1,0.05,0,0.10704028
0.25,0.1,0.3,0.05,0.3,0,0.10674572
0.25,0.25,0.15,0.05,0.3,0,0.10674409
0.3,0.1,0.3,0.05,0.25,0,0.10663032
0.3,0.2,0.2,0.05,0.25,0,0.10596102
0.05,0.35,0.3,0.2,0.1,0,0.10468823
0.25,0.3,0.1,0.05,0.3,0,0.10450248
0.2,0.2,0.2,0.05,0.35,0,0.10427317
0.3,0.25,0.15,0.05,0.25,0,0.10415424
0.3,0.05,0.35,0.05,0.25,0,0.10361971
0.2,0.25,0.15,0.05,0.35,0,0.10323662
0.2,0.15,0.25,0.05,0.35,0,0.10268327
0.25,0.35,0.05,0.05,0.3,0,0.10227168
0.35,0.1,0.3,0.05,0.2,0,0.10216094
0.3,0.3,0.1,0.05,0.25,0,0.10215091
0.35,0.15,0.25,0.05,0.2,0,0.10183368
0.2,0.3,0.1,0.05,0.35,0,0.10125517
0.35,0.05,0.35,0.05,0.2,0,0.10095482
0.35,0.2,0.2,0.05,0.2,0,0.10066144
0.25,0.05,0.35,0.05,0.3,0,0.10039242
0.3,0.35,0.05,0.05,0.25,0,0.10019177
0.25,0.25,0.35,0.1,0.05,0,0.099853271
0.2,0.25,0.35,0.1,0.1,0,0.099347435
0.2,0.35,0.05,0.05,0.35,0,0.099154641
0.35,0.25,0.15,0.05,0.2,0,0.099126023
0.35,0.3,0.1,0.05,0.2,0,0.097500176
0.2,0.1,0.3,0.05,0.35,0,0.09624968
0.1,0.25,0.35,0.15,0.15,0,0.096075795
0.35,0.35,0.05,0.05,0.2,0,0.095916243
0.2,0.35,0.3,0.1,0.05,0,0.093806566
0.15,0.3,0.3,0.1,0.15,0,0.093482902
0.25,0.35,0.1,0.05,0.25,0,0.091650324
0.25,0.3,0.15,0.05,0.25,0,0.091449014
0.25,0.25,0.2,0.05,0.25,0,0.090626007
0.3,0.3,0.15,0.05,0.2,0,0.090104459
0.3,0.25,0.2,0.05,0.2,0,0.089963735
0.3,0.35,0.1,0.05,0.2,0,0.089898495
0.3,0.2,0.25,0.05,0.2,0,0.089251567
0.05,0.25,0.35,0.3,0.05,0,0.089197388
0.25,0.2,0.25,0.05,0.25,0,0.088784041
0.1,0.3,0.35,0.15,0.1,0,0.088512091
0.15,0.2,0.35,0.1,0.2,0,0.088424901
0.1,0.15,0.3,0.1,0.35,0,0.088190403
0.2,0.35,0.1,0.05,0.3,0,0.088143957
0.3,0.15,0.3,0.05,0.2,0,0.08762857
0.05,0.35,0.3,0.25,0.05,0,0.086642905
0.2,0.3,0.15,0.05,0.3,0,0.086599201
0.35,0.25,0.2,0.05,0.15,0,0.085888305
0.05,0.15,0.35,0.2,0.25,0,0.085870068
0.35,0.3,0.15,0.05,0.15,0,0.085866874
0.35,0.35,0.1,0.05,0.15,0,0.085629616
0.35,0.2,0.25,0.05,0.15,0,0.08556666
0.25,0.15,0.3,0.05,0.25,0,0.085348299
0.35,0.15,0.3,0.05,0.15,0,0.084708908
0.3,0.1,0.35,0.05,0.2,0,0.084642133
0.2,0.25,0.2,0.05,0.3,0,0.083814867
0.2,0.05,0.35,0.05,0.35,0,0.083655363
0.2,0.3,0.35,0.1,0.05,0,0.083524212
0.35,0.1,0.35,0.05,0.15,0,0.083040931
0.15,0.35,0.3,0.1,0.1,0,0.082905809
0.1,0.35,0.35,0.15,0.05,0,0.081594157
0.25,0.35,0.15,0.05,0.2,0,0.079647567
0.25,0.1,0.35,0.05,0.25,0,0.079647013
0.2,0.2,0.25,0.05,0.3,0,0.079078419
0.3,0.35,0.15,0.05,0.15,0,0.078680512
0.05,0.2,0.35,0.2,0.2,0,0.078170077
0.3,0.3,0.2,0.05,0.15,0,0.077423939
0.25,0.3,0.2,0.05,0.2,0,0.077393032
0.05,0.3,0.35,0.2,0.1,0,0.076315755
0.05,0.25,0.35,0.2,0.15,0,0.075879493
0.15,0.25,0.35,0.1,0.15,0,0.075664505
0.3,0.25,0.25,0.05,0.15,0,0.075554522
0.2,0.35,0.15,0.05,0.25,0,0.074533294
0.35,0.35,0.15,0.05,0.1,0,0.074283353
0.25,0.25,0.25,0.05,0.2,0,0.074118564
0.35,0.3,0.2,0.05,0.1,0,0.073376121
0.3,0.2,0.3,0.05,0.15,0,0.072860777
0.35,0.25,0.25,0.05,0.1,0,0.072057536
0.2,0.15,0.3,0.05,0.3,0,0.071462788
0.1,0.3,0.25,0.1,0.25,0,0.07040363
0.35,0.2,0.3,0.05,0.1,0,0.07019429
0.2,0.3,0.2,0.05,0.25,0,0.069840399
0.25,0.2,0.3,0.05,0.2,0,0.069488698
0.3,0.15,0.35,0.05,0.15,0,0.069079875
0.15,0.35,0.1,0.05,0.35,0,0.068019515
0.35,0.15,0.35,0.05,0.1,0,0.06761654
0.25,0.35,0.2,0.05,0.15,0,0.067118509
0.3,0.35,0.2,0.05,0.1,0,0.066761627
0.15,0.3,0.35,0.1,0.1,0,0.066671811
0.3,0.3,0.25,0.05,0.1,0,0.064234974
0.2,0.25,0.25,0.05,0.25,0,0.063274277
0.25,0.3,0.25,0.05,0.15,0,0.063169745
0.25,0.15,0.35,0.05,0.2,0,0.063127083
0.1,0.35,0.25,0.1,0.2,0,0.062156903
0.15,0.3,0.15,0.05,0.35,0,0.061610058
0.3,0.25,0.3,0.05,0.1,0,0.060850508
0.35,0.35,0.2,0.05,0.05,0,0.060708557
0.2,0.1,0.35,0.05,0.3,0,0.060176195
0.2,0.35,0.2,0.05,0.2,0,0.059987998
0.35,0.3,0.25,0.05,0.05,0,0.058645152
0.15,0.35,0.35,0.1,0.05,0,0.05819697
0.25,0.25,0.3,0.05,0.15,0,0.057900397
0.3,0.2,0.35,0.05,0.1,0,0.056372384
0.35,0.25,0.3,0.05,0.05,0,0.055943557
0.2,0.2,0.3,0.05,0.25,0,0.054342872
0.25,0.35,0.25,0.05,0.1,0,0.0542847
0.3,0.35,0.25,0.05,0.05,0,0.052987304
0.2,0.3,0.25,0.05,0.2,0,0.052825531
0.35,0.2,0.35,0.05,0.05,0,0.052435535
0.15,0.35,0.15,0.05,0.3,0,0.052260057
0.1,0.2,0.3,0.1,0.3,0,0.052218672
0.15,0.25,0.2,0.05,0.35,0,0.052129997
0.25,0.2,0.35,0.05,0.15,0,0.050992643
0.3,0.3,0.3,0.05,0.05,0,0.049104104
0.25,0.3,0.3,0.05,0.1,0,0.04881026
0.2,0.35,0.25,0.05,0.15,0,0.045674374
0.3,0.25,0.35,0.05,0.05,0,0.044050084
0.2,0.25,0.3,0.05,0.2,0,0.04348385
0.05,0.35,0.25,0.15,0.2,0,0.043315683
0.2,0.15,0.35,0.05,0.25,0,0.042668085
0.25,0.25,0.35,0.05,0.1,0,0.041694139
0.05,0.3,0.35,0.25,0.05,0,0.041209982
0.15,0.3,0.2,0.05,0.3,0,0.040591645
0.25,0.35,0.3,0.05,0.05,0,0.039909434
0.1,0.25,0.3,0.1,0.25,0,0.039312196
0.15,0.2,0.25,0.05,0.35,0,0.038293284
0.2,0.3,0.3,0.05,0.15,0,0.036595389
0.1,0.1,0.35,0.1,0.35,0,0.036523023
0.1,0.35,0.3,0.1,0.15,0,0.036222668
0.05,0.2,0.25,0.15,0.35,0,0.036039833
0.1,0.3,0.3,0.1,0.2,0,0.035963247
0.05,0.3,0.25,0.15,0.25,0,0.034362196
0.15,0.35,0.2,0.05,0.25,0,0.034292732
0.25,0.3,0.35,0.05,0.05,0,0.032733382
0.2,0.2,0.35,0.05,0.2,0,0.031660553
0.2,0.35,0.3,0.05,0.1,0,0.031651882
0.05,0.25,0.25,0.15,0.3,0,0.027995124
0.2,0.25,0.35,0.05,0.15,0,0.02511104
0.15,0.25,0.25,0.05,0.3,0,0.024898578
0.05,0.35,0.3,0.15,0.15,0,0.021683052
0.2,0.3,0.35,0.05,0.1,0,0.020792886
0.15,0.3,0.25,0.05,0.25,0,0.019206806
0.15,0.15,0.3,0.05,0.35,0,0.019050163
0.15,0.35,0.25,0.05,0.2,0,0.017549502
0.2,0.35,0.35,0.05,0.05,0,0.016384575
0.1,0.15,0.35,0.1,0.3,0,0.014711357
0.1,0.35,0.35,0.1,0.1,0,0.014519805
0.1,0.3,0.35,0.1,0.15,0,0.010731684
0.05,0.3,0.3,0.15,0.2,0,0.010026004
0.1,0.25,0.35,0.1,0.2,0,0.0076638918
0.1,0.2,0.35,0.1,0.25,0,0.007603474
0.15,0.2,0.3,0.05,0.3,0,0.0049357657
0.05,0.35,0.35,0.15,0.1,0,0.0036807881
0.15,0.35,0.3,0.05,0.15,0,0.0028556464
0.15,0.3,0.3,0.05,0.2,0,0.00093445868
0.15,0.25,0.3,0.05,0.25,0,0.00063607624
