Mo,Nb,Ta,V,W,FCC_L12,BCC_B2
0.15,0.05,0.35,0.35,0.1,0,0.26746027
0.25,0.2,0.05,0.15,0.35,0,0.2659136
0.35,0.05,0.25,0.25,0.1,0,0.26560081
0.2,0.25,0.2,0.3,0.05,0,0.26497767
0.35,0.05,0.25,0.3,0.05,0,0.26461097
0.35,0.2,0.1,0.2,0.15,0,0.26343602
0.25,0.05,0.3,0.25,0.15,0,0.26284814
0.05,0.3,0.05,0.35,0.25,0,0.26148052
0.3,0.1,0.25,0.3,0.05,0,0.26125085
0.2,0.05,0.05,0.35,0.35,0,0.26118368
0.2,0.05,0.35,0.35,0.05,0,0.25798315
0.05,0.1,0.15,0.35,0.35,0,0.25778919
0.35,0.15,0.15,0.2,0.15,0,0.2573539
0.25,0.2,0.2,0.25,0.1,0,0.2571003
0.15,0.15,0.3,0.35,0.05,0,0.25535278
0.25,0.15,0.25,0.3,0.05,0,0.25512475
0.3,0.35,0.05,0.25,0.05,0,0.25449053
0.3,0.1,0.25,0.25,0.1,0,0.25436763
0.1,0.3,0.05,0.2,0.35,0,0.25302737
0.35,0.3,0.05,0.25,0.05,0,0.25258737
0.1,0.15,0.05,0.35,0.35,0,0.25058415
0.35,0.1,0.2,0.2,0.15,0,0.25051886
0.3,0.2,0.15,0.2,0.15,0,0.24659284
0.15,0.3,0.2,0.3,0.05,0,0.24614997
0.3,0.05,0.3,0.3,0.05,0,0.24601703
0.2,0.25,0.15,0.2,0.2,0,0.24413892
0.3,0.3,0.1,0.25,0.05,0,0.24400536
0.25,0.35,0.1,0.25,0.05,0,0.24331909
0.2,0.2,0.25,0.3,0.05,0,0.24257451
0.35,0.05,0.25,0.2,0.15,0,0.24255971
0.35,0.25,0.1,0.25,0.05,0,0.2424045
0.35,0.1,0.15,0.15,0.25,0,0.24220862
0.1,0.25,0.25,0.35,0.05,0,0.2403254
0.3,0.05,0.3,0.25,0.1,0,0.23969573
0.2,0.25,0.2,0.25,0.1,0,0.23937503
0.35,0.15,0.1,0.15,0.25,0,0.23888847
0.25,0.15,0.25,0.25,0.1,0,0.23884195
0.1,0.05,0.25,0.25,0.35,0,0.23776551
0.2,0.05,0.35,0.3,0.1,0,0.23774268
0.15,0.05,0.25,0.2,0.35,0,0.23725175
0.25,0.1,0.3,0.3,0.05,0,0.23624796
0.3,0.15,0.2,0.2,0.15,0,0.23534017
0.25,0.1,0.25,0.2,0.2,0,0.23529478
0.1,0.15,0.3,0.35,0.1,0,0.23503397
0.35,0.2,0.05,0.15,0.25,0,0.23470548
0.25,0.25,0.15,0.2,0.15,0,0.23285794
0.3,0.25,0.15,0.25,0.05,0,0.23191121
0.35,0.2,0.15,0.25,0.05,0,0.2314186
0.1,0.05,0.35,0.35,0.15,0,0.23095455
0.25,0.3,0.15,0.25,0.05,0,0.22931599
0.2,0.1,0.25,0.2,0.25,0,0.22922777
0.25,0.2,0.1,0.15,0.3,0,0.228855
0.15,0.1,0.35,0.35,0.05,0,0.22797807
0.35,0.25,0.1,0.2,0.1,0,0.22454694
0.3,0.25,0.05,0.15,0.25,0,0.2240467
0.2,0.1,0.3,0.25,0.15,0,0.22382172
0.15,0.05,0.35,0.3,0.15,0,0.22277577
0.3,0.1,0.25,0.2,0.15,0,0.22251597
0.2,0.25,0.05,0.15,0.35,0,0.2222399
0.25,0.15,0.15,0.15,0.3,0,0.22177786
0.2,0.35,0.15,0.25,0.05,0,0.22156079
0.3,0.3,0.1,0.2,0.1,0,0.22105292
0.15,0.15,0.3,0.3,0.1,0,0.22073513
0.3,0.2,0.1,0.15,0.25,0,0.2205749
0.35,0.15,0.2,0.25,0.05,0,0.21976759
0.25,0.1,0.3,0.25,0.1,0,0.21897212
0.2,0.15,0.3,0.3,0.05,0,0.2189092
0.05,0.2,0.1,0.35,0.3,0,0.21835185
0.3,0.2,0.2,0.25,0.05,0,0.21829972
0.2,0.2,0.2,0.2,0.2,0,0.21773268
0.25,0.05,0.35,0.3,0.05,0,0.21696276
0.15,0.25,0.25,0.3,0.05,0,0.21676265
0.3,0.15,0.15,0.15,0.25,0,0.21636147
0.35,0.2,0.15,0.2,0.1,0,0.2159833
0.25,0.2,0.2,0.2,0.15,0,0.2158462
0.25,0.05,0.3,0.2,0.2,0,0.21471646
0.25,0.35,0.1,0.2,0.1,0,0.21465775
0.2,0.2,0.25,0.25,0.1,0,0.21424774
0.25,0.25,0.2,0.25,0.05,0,0.21299563
0.2,0.3,0.15,0.2,0.15,0,0.21184816
0.25,0.1,0.2,0.15,0.3,0,0.21175903
0.2,0.2,0.1,0.15,0.35,0,0.21054989
0.3,0.1,0.2,0.15,0.25,0,0.2104963
0.3,0.25,0.15,0.2,0.1,0,0.20992891
0.25,0.3,0.05,0.15,0.25,0,0.20980061
0.1,0.2,0.25,0.3,0.15,0,0.20842814
0.3,0.05,0.3,0.2,0.15,0,0.20807532
0.35,0.1,0.25,0.25,0.05,0,0.20763962
0.35,0.25,0.05,0.15,0.2,0,0.20683936
0.35,0.15,0.2,0.2,0.1,0,0.20655591
0.1,0.2,0.3,0.35,0.05,0,0.20613496
0.15,0.3,0.2,0.25,0.1,0,0.20553418
0.35,0.2,0.1,0.15,0.2,0,0.20410346
0.3,0.15,0.25,0.25,0.05,0,0.2034354
0.3,0.05,0.25,0.15,0.25,0,0.20192142
0.1,0.1,0.35,0.35,0.1,0,0.20151404
0.35,0.15,0.15,0.15,0.2,0,0.20107991
0.2,0.3,0.2,0.25,0.05,0,0.20082652
0.05,0.1,0.25,0.35,0.25,0,0.20024815
0.25,0.3,0.15,0.2,0.1,0,0.20005184
0.1,0.35,0.2,0.3,0.05,0,0.2000127
0.3,0.3,0.05,0.15,0.2,0,0.19948227
0.25,0.25,0.1,0.15,0.25,0,0.19861431
0.15,0.2,0.25,0.25,0.15,0,0.19832148
0.25,0.05,0.35,0.25,0.1,0,0.19810634
0.2,0.05,0.3,0.2,0.25,0,0.1974404
0.25,0.05,0.25,0.15,0.3,0,0.19736858
0.35,0.1,0.2,0.15,0.2,0,0.19720917
0.15,0.3,0.15,0.2,0.2,0,0.19714467
0.3,0.2,0.2,0.2,0.1,0,0.19710693
0.2,0.15,0.15,0.15,0.35,0,0.1965549
0.25,0.15,0.25,0.2,0.15,0,0.19644714
0.35,0.1,0.25,0.2,0.1,0,0.19627533
0.2,0.05,0.35,0.25,0.15,0,0.19529622
0.35,0.05,0.3,0.25,0.05,0,0.19521993
0.2,0.1,0.35,0.3,0.05,0,0.19505227
0.25,0.2,0.25,0.25,0.05,0,0.19467524
0.1,0.2,0.2,0.25,0.25,0,0.19402821
0.35,0.35,0.05,0.2,0.05,0,0.19203756
0.1,0.1,0.3,0.3,0.2,0,0.1920164
0.3,0.25,0.1,0.15,0.2,0,0.1918283
0.35,0.05,0.25,0.15,0.2,0,0.19178426
0.15,0.1,0.3,0.25,0.2,0,0.19171009
0.15,0.1,0.35,0.3,0.1,0,0.18924555
0.25,0.35,0.05,0.15,0.2,0,0.18830503
0.2,0.15,0.25,0.2,0.2,0,0.1879878
0.3,0.1,0.3,0.25,0.05,0,0.18770363
0.2,0.15,0.3,0.25,0.1,0,0.18750583
0.15,0.2,0.3,0.3,0.05,0,0.18704542
0.2,0.35,0.05,0.15,0.25,0,0.18647699
0.2,0.25,0.2,0.2,0.15,0,0.18594439
0.25,0.2,0.15,0.15,0.25,0,0.18528485
0.35,0.05,0.3,0.2,0.1,0,0.18514962
0.05,0.3,0.2,0.35,0.1,0,0.1842483
0.2,0.25,0.1,0.15,0.3,0,0.18320304
0.3,0.35,0.1,0.2,0.05,0,0.18304262
0.3,0.2,0.15,0.15,0.2,0,0.18294902
0.2,0.35,0.15,0.2,0.1,0,0.18284998
0.35,0.3,0.1,0.2,0.05,0,0.18278681
0.25,0.25,0.2,0.2,0.1,0,0.18278603
0.1,0.25,0.25,0.3,0.1,0,0.18275262
0.3,0.15,0.25,0.2,0.1,0,0.18270808
0.35,0.3,0.05,0.15,0.15,0,0.18220985
0.15,0.2,0.2,0.2,0.25,0,0.178151
0.2,0.1,0.2,0.15,0.35,0,0.17784201
0.2,0.25,0.25,0.25,0.05,0,0.17755458
0.3,0.35,0.05,0.15,0.15,0,0.17704193
0.35,0.25,0.1,0.15,0.15,0,0.17600125
0.1,0.15,0.35,0.35,0.05,0,0.17585327
0.25,0.1,0.3,0.2,0.15,0,0.17516149
0.25,0.3,0.1,0.15,0.2,0,0.17508553
0.25,0.15,0.3,0.25,0.05,0,0.17495481
0.15,0.35,0.2,0.25,0.05,0,0.17470916
0.05,0.35,0.2,0.35,0.05,0,0.17428829
0.3,0.15,0.2,0.15,0.2,0,0.17268561
0.35,0.25,0.15,0.2,0.05,0,0.17240361
0.3,0.05,0.35,0.25,0.05,0,0.17151023
0.3,0.3,0.15,0.2,0.05,0,0.17112583
0.15,0.35,0.15,0.2,0.15,0,0.17101155
0.05,0.25,0.05,0.35,0.3,0,0.17087477
0.15,0.25,0.25,0.25,0.1,0,0.17006269
0.25,0.15,0.2,0.15,0.25,0,0.16968265
0.35,0.05,0.15,0.1,0.35,0,0.16918268
0.35,0.2,0.15,0.15,0.15,0,0.16906339
0.15,0.1,0.25,0.2,0.3,0,0.16782515
0.3,0.3,0.1,0.15,0.15,0,0.16758893
0.3,0.1,0.3,0.2,0.1,0,0.16697877
0.25,0.35,0.15,0.2,0.05,0,0.1655605
0.05,0.15,0.25,0.35,0.2,0,0.16473466
0.2,0.3,0.1,0.15,0.25,0,0.16375851
0.25,0.2,0.25,0.2,0.1,0,0.16313171
0.1,0.15,0.3,0.3,0.15,0,0.16282644
0.1,0.3,0.25,0.3,0.05,0,0.16154716
0.35,0.15,0.2,0.15,0.15,0,0.16130317
0.35,0.2,0.2,0.2,0.05,0,0.160972
0.3,0.1,0.25,0.15,0.2,0,0.16082149
0.2,0.1,0.35,0.25,0.1,0,0.16046124
0.1,0.25,0.2,0.25,0.2,0,0.15956929
0.15,0.15,0.3,0.25,0.15,0,0.15927883
0.05,0.05,0.3,0.35,0.25,0,0.15921568
0.25,0.25,0.15,0.15,0.2,0,0.15907793
0.2,0.3,0.2,0.2,0.1,0,0.15877821
0.15,0.15,0.35,0.3,0.05,0,0.15846816
0.2,0.2,0.15,0.15,0.3,0,0.15808321
0.35,0.35,0.05,0.15,0.1,0,0.15765899
0.3,0.25,0.2,0.2,0.05,0,0.15743468
0.2,0.2,0.25,0.2,0.15,0,0.15686252
0.2,0.1,0.3,0.2,0.2,0,0.15650666
0.3,0.25,0.15,0.15,0.15,0,0.15643412
0.25,0.1,0.35,0.25,0.05,0,0.15455838
0.25,0.35,0.1,0.15,0.15,0,0.15450549
0.2,0.2,0.3,0.25,0.05,0,0.15275788
0.15,0.05,0.35,0.25,0.2,0,0.15274473
0.2,0.05,0.25,0.15,0.35,0,0.15273002
0.1,0.1,0.25,0.25,0.3,0,0.1527168
0.25,0.05,0.35,0.2,0.15,0,0.15263037
0.35,0.1,0.25,0.15,0.15,0,0.15258637
0.25,0.1,0.25,0.15,0.25,0,0.15165917
0.1,0.05,0.35,0.3,0.2,0,0.15116474
0.3,0.05,0.35,0.2,0.1,0,0.15023568
0.35,0.3,0.1,0.15,0.1,0,0.14973669
0.15,0.25,0.2,0.2,0.2,0,0.14895375
0.25,0.3,0.2,0.2,0.05,0,0.14878891
0.35,0.15,0.25,0.2,0.05,0,0.14866648
0.2,0.35,0.1,0.15,0.2,0,0.14731381
0.3,0.05,0.3,0.15,0.2,0,0.14713285
0.05,0.2,0.25,0.35,0.15,0,0.14705495
0.3,0.35,0.1,0.15,0.1,0,0.14437439
0.15,0.3,0.25,0.25,0.05,0,0.14420487
0.3,0.2,0.2,0.15,0.15,0,0.14356647
0.35,0.05,0.3,0.15,0.15,0,0.14274157
0.1,0.2,0.3,0.3,0.1,0,0.14262182
0.3,0.2,0.25,0.2,0.05,0,0.14215325
0.25,0.15,0.3,0.2,0.1,0,0.14168423
0.35,0.25,0.15,0.15,0.1,0,0.14067703
0.25,0.2,0.2,0.15,0.2,0,0.14039539
0.1,0.3,0.2,0.25,0.15,0,0.13939905
0.05,0.25,0.25,0.35,0.1,0,0.13916441
0.25,0.3,0.15,0.15,0.15,0,0.13797053
0.1,0.35,0.1,0.2,0.25,0,0.13701245
0.35,0.1,0.3,0.2,0.05,0,0.13572278
0.2,0.25,0.15,0.15,0.25,0,0.1355546
0.05,0.3,0.25,0.35,0.05,0,0.13534201
0.15,0.2,0.3,0.25,0.1,0,0.13487125
0.35,0.05,0.2,0.1,0.3,0,0.13396511
0.3,0.3,0.15,0.15,0.1,0,0.1323891
0.2,0.25,0.25,0.2,0.1,0,0.13171367
0.2,0.35,0.2,0.2,0.05,0,0.13143776
0.25,0.05,0.3,0.15,0.25,0,0.13119645
0.05,0.1,0.3,0.35,0.2,0,0.130766
0.35,0.2,0.2,0.15,0.1,0,0.13048505
0.25,0.25,0.25,0.2,0.05,0,0.12975739
0.2,0.15,0.2,0.15,0.3,0,0.12943333
0.3,0.15,0.25,0.15,0.15,0,0.12907507
0.15,0.3,0.2,0.2,0.15,0,0.12873198
0.2,0.15,0.35,0.25,0.05,0,0.12759557
0.1,0.25,0.3,0.3,0.05,0,0.1266352
0.2,0.15,0.3,0.2,0.15,0,0.12623747
0.1,0.1,0.35,0.3,0.15,0,0.12610577
0.1,0.35,0.2,0.25,0.1,0,0.12599577
0.3,0.15,0.3,0.2,0.05,0,0.12564051
0.2,0.05,0.35,0.2,0.2,0,0.12496678
0.35,0.1,0.1,0.1,0.35,0,0.12411664
0.15,0.15,0.25,0.2,0.25,0,0.12360789
0.15,0.1,0.35,0.25,0.15,0,0.12341506
0.35,0.05,0.35,0.2,0.05,0,0.1223882
0.05,0.15,0.1,0.35,0.35,0,0.12232113
0.35,0.1,0.15,0.1,0.3,0,0.1210062
0.2,0.3,0.15,0.15,0.2,0,0.11982812
0.35,0.35,0.1,0.15,0.05,0,0.11982114
0.25,0.15,0.25,0.15,0.2,0,0.1194089
0.15,0.35,0.05,0.15,0.3,0,0.11939613
0.25,0.1,0.35,0.2,0.1,0,0.11923356
0.35,0.15,0.25,0.15,0.1,0,0.11922453
0.25,0.25,0.2,0.15,0.15,0,0.11850666
0.3,0.05,0.2,0.1,0.35,0,0.11846081
0.3,0.25,0.2,0.15,0.1,0,0.1184549
0.25,0.35,0.15,0.15,0.1,0,0.11843296
0.05,0.15,0.3,0.35,0.15,0,0.11530243
0.15,0.05,0.3,0.2,0.3,0,0.11461048
0.15,0.25,0.3,0.25,0.05,0,0.11332576
0.3,0.1,0.3,0.15,0.15,0,0.11314838
0.15,0.35,0.2,0.2,0.1,0,0.11268713
0.35,0.3,0.15,0.15,0.05,0,0.1095333
0.25,0.2,0.3,0.2,0.05,0,0.10901684
0.05,0.05,0.35,0.35,0.2,0,0.10900316
0.1,0.15,0.35,0.3,0.1,0,0.1089531
0.05,0.2,0.3,0.35,0.1,0,0.10838376
0.3,0.1,0.35,0.2,0.05,0,0.10836188
0.2,0.3,0.25,0.2,0.05,0,0.10719081
0.35,0.1,0.3,0.15,0.1,0,0.10701034
0.1,0.15,0.25,0.25,0.25,0,0.1067844
0.2,0.35,0.15,0.15,0.15,0,0.106646
0.05,0.25,0.3,0.35,0.05,0,0.10577189
0.3,0.35,0.15,0.15,0.05,0,0.10570316
0.05,0.3,0.05,0.3,0.3,0,0.10528002
0.2,0.2,0.3,0.2,0.1,0,0.10299579
0.2,0.2,0.2,0.15,0.25,0,0.10283062
0.3,0.2,0.25,0.15,0.1,0,0.10269966
0.35,0.15,0.1,0.1,0.3,0,0.10243374
0.15,0.15,0.35,0.25,0.1,0,0.10189474
0.25,0.3,0.2,0.15,0.1,0,0.099614405
0.15,0.2,0.25,0.2,0.2,0,0.098630759
0.2,0.1,0.25,0.15,0.3,0,0.098229667
0.3,0.1,0.15,0.1,0.35,0,0.09811978
0.35,0.25,0.2,0.15,0.05,0,0.097917001
0.35,0.05,0.25,0.1,0.25,0,0.096780441
0.35,0.1,0.2,0.1,0.25,0,0.096725171
0.25,0.1,0.3,0.15,0.2,0,0.096725126
0.25,0.2,0.25,0.15,0.15,0,0.096518837
0.3,0.05,0.35,0.15,0.15,0,0.096054424
0.1,0.2,0.35,0.3,0.05,0,0.095965578
0.2,0.1,0.35,0.2,0.15,0,0.095781253
0.35,0.15,0.15,0.1,0.25,0,0.09478954
0.35,0.05,0.35,0.15,0.1,0,0.093987559
0.05,0.1,0.35,0.35,0.15,0,0.093604174
0.35,0.2,0.1,0.1,0.25,0,0.092184489
0.3,0.3,0.2,0.15,0.05,0,0.091577893
0.35,0.25,0.05,0.1,0.25,0,0.08995888
0.35,0.3,0.05,0.1,0.2,0,0.089455431
0.2,0.25,0.2,0.15,0.2,0,0.08749769
0.25,0.15,0.35,0.2,0.05,0,0.087327748
0.1,0.2,0.25,0.25,0.2,0,0.087310196
0.05,0.15,0.35,0.35,0.1,0,0.085736847
0.3,0.15,0.3,0.15,0.1,0,0.085432748
0.35,0.2,0.25,0.15,0.05,0,0.085095441
0.35,0.25,0.1,0.1,0.2,0,0.084471593
0.15,0.25,0.25,0.2,0.15,0,0.084460521
0.35,0.35,0.05,0.1,0.15,0,0.084171163
0.05,0.2,0.05,0.35,0.35,0,0.083773271
0.15,0.2,0.35,0.25,0.05,0,0.083619747
0.1,0.05,0.3,0.25,0.3,0,0.083322384
0.05,0.35,0.15,0.3,0.15,0,0.082756519
0.05,0.2,0.35,0.35,0.05,0,0.082448631
0.2,0.25,0.3,0.2,0.05,0,0.081231577
0.35,0.2,0.05,0.1,0.3,0,0.081148705
0.05003354,0.35009482,0.10004864,0.29985023,0.19997277,0,0.080645962
0.1,0.25,0.25,0.25,0.15,0,0.080369336
0.3,0.35,0.05,0.1,0.2,0,0.08017372
0.35,0.2,0.15,0.1,0.2,0,0.079224857
0.25,0.35,0.2,0.15,0.05,0,0.07896807
0.25,0.25,0.25,0.15,0.1,0,0.078197452
0.3,0.3,0.05,0.1,0.25,0,0.078147366
0.1,0.3,0.25,0.25,0.1,0,0.0779564
0.2,0.3,0.2,0.15,0.15,0,0.07694663
0.3,0.1,0.2,0.1,0.3,0,0.076579359
0.3,0.05,0.25,0.1,0.3,0,0.076484445
0.35,0.3,0.1,0.1,0.15,0,0.076392203
0.15,0.35,0.1,0.15,0.25,0,0.076021152
0.3,0.25,0.25,0.15,0.05,0,0.075591642
0.1,0.35,0.25,0.25,0.05,0,0.075303825
0.15,0.3,0.25,0.2,0.1,0,0.074929111
0.2,0.15,0.35,0.2,0.1,0,0.074130449
0.35,0.15,0.2,0.1,0.2,0,0.073567432
0.3,0.15,0.15,0.1,0.3,0,0.073474503
0.15,0.1,0.3,0.2,0.25,0,0.073440929
0.25,0.05,0.35,0.15,0.2,0,0.073113696
0.25,0.15,0.3,0.15,0.15,0,0.072768098
0.35,0.15,0.3,0.15,0.05,0,0.071293937
0.3,0.25,0.1,0.1,0.25,0,0.070733825
0.3,0.3,0.1,0.1,0.2,0,0.069394189
0.3,0.2,0.1,0.1,0.3,0,0.069158232
0.1,0.3,0.1,0.2,0.3,0,0.067896705
0.35,0.25,0.15,0.1,0.15,0,0.067631134
0.2,0.15,0.25,0.15,0.25,0,0.067571969
0.2,0.35,0.2,0.15,0.1,0,0.06746691
0.35,0.1,0.25,0.1,0.2,0,0.067239278
0.3,0.1,0.35,0.15,0.1,0,0.06710751
0.35,0.35,0.1,0.1,0.1,0,0.066293889
0.2,0.05,0.3,0.15,0.3,0,0.065912833
0.3,0.25,0.05,0.1,0.3,0,0.06561169
0.3,0.35,0.1,0.1,0.15,0,0.06538542
0.15,0.35,0.25,0.2,0.05,0,0.06514558
0.3,0.15,0.1,0.1,0.35,0,0.065046225
0.3,0.2,0.15,0.1,0.25,0,0.063005166
0.35,0.05,0.3,0.1,0.2,0,0.059907324
0.35,0.2,0.2,0.1,0.15,0,0.057917712
0.3,0.25,0.15,0.1,0.2,0,0.057137768
0.35,0.1,0.35,0.15,0.05,0,0.05680947
0.35,0.3,0.15,0.1,0.1,0,0.056138921
0.25,0.2,0.3,0.15,0.1,0,0.054843817
0.3,0.15,0.2,0.1,0.25,0,0.054781064
0.2,0.2,0.35,0.2,0.05,0,0.05475608
0.25,0.35,0.05,0.1,0.25,0,0.052991537
0.2,0.2,0.25,0.15,0.2,0,0.052165526
0.15,0.15,0.3,0.2,0.2,0,0.052024788
0.3,0.3,0.15,0.1,0.15,0,0.051868734
0.25,0.1,0.35,0.15,0.15,0,0.048233712
0.1,0.1,0.3,0.25,0.25,0,0.048195667
0.35,0.15,0.25,0.1,0.15,0,0.047309234
0.15,0.3,0.05,0.15,0.35,0,0.047014558
0.10006696,0.20004046,0.2500967,0.34983963,0.099956257,0,0.046508949
0.15,0.3,0.1,0.15,0.3,0,0.045776443
0.3,0.1,0.25,0.1,0.25,0,0.045701231
0.3,0.35,0.15,0.1,0.1,0,0.045070256
0.35,0.15,0.05,0.1,0.35,0,0.044844617
0.35,0.25,0.2,0.1,0.1,0,0.044610718
0.2,0.25,0.25,0.15,0.15,0,0.04409812
0.050047491,0.35009203,0.15008434,0.34980869,0.099967458,0,0.043841968
0.3,0.2,0.2,0.1,0.2,0,0.043533546
0.25,0.35,0.1,0.1,0.2,0,0.043353452
0.15,0.2,0.3,0.2,0.15,0,0.04240665
0.05,0.35,0.2,0.3,0.1,0,0.041402151
0.35,0.35,0.15,0.1,0.05,0,0.04054554
0.1,0.3,0.3,0.25,0.05,0,0.040218702
0.3,0.15,0.35,0.15,0.05,0,0.039462023
0.2,0.3,0.25,0.15,0.1,0,0.038242473
0.15,0.25,0.3,0.2,0.1,0,0.037912208
0.1,0.25,0.3,0.25,0.1,0,0.037465502
0.25,0.25,0.3,0.15,0.05,0,0.037142533
0.3,0.25,0.2,0.1,0.15,0,0.036400325
0.35,0.1,0.3,0.1,0.15,0,0.035886925
0.1,0.15,0.3,0.25,0.2,0,0.035545669
0.3,0.05,0.3,0.1,0.25,0,0.035356568
0.25,0.3,0.1,0.1,0.25,0,0.034538486
0.1,0.2,0.3,0.25,0.15,0,0.034399042
0.10003422,0.30003558,0.20004283,0.34990246,0.049984911,0,0.033733232
0.15,0.3,0.3,0.2,0.05,0,0.03333104
0.2,0.1,0.3,0.15,0.25,0,0.032360944
0.35,0.2,0.25,0.1,0.1,0,0.031801742
0.15,0.05,0.35,0.2,0.25,0,0.031734686
0.050011102,0.25001353,0.20002244,0.34996198,0.14999094,0,0.031423971
0.10002292,0.30002326,0.20002294,0.29994549,0.09998539,0,0.030742106
0.25,0.15,0.35,0.15,0.1,0,0.030481606
0.05,0.35,0.25,0.3,0.05,0,0.030368124
0.2,0.35,0.25,0.15,0.05,0,0.030346417
0.3,0.3,0.2,0.1,0.1,0,0.029515569
0.15,0.35,0.15,0.15,0.2,0,0.028909588
0.3,0.15,0.25,0.1,0.2,0,0.028782033
0.25,0.3,0.05,0.1,0.3,0,0.028747923
0.35,0.3,0.2,0.1,0.05,0,0.028342044
0.25,0.35,0.15,0.1,0.15,0,0.025949192
0.35,0.05,0.35,0.1,0.15,0,0.023754729
0.3,0.2,0.05,0.1,0.35,0,0.022921932
0.1,0.35,0.15,0.2,0.2,0,0.022527477
0.25,0.3,0.15,0.1,0.2,0,0.022016146
0.3,0.2,0.25,0.1,0.15,0,0.019214753
0.3,0.35,0.2,0.1,0.05,0,0.01902803
0.35,0.15,0.3,0.1,0.1,0,0.017903192
0.2,0.15,0.3,0.15,0.2,0,0.016437588
0.35,0.25,0.25,0.1,0.05,0,0.014660725
0.25,0.25,0.1,0.1,0.3,0,0.014107876
0.25,0.2,0.35,0.15,0.05,0,0.01407608
0.25,0.25,0.15,0.1,0.25,0,0.013630998
0.3,0.1,0.3,0.1,0.2,0,0.013151369
0.15,0.1,0.35,0.2,0.2,0,0.012457963
0.3,0.25,0.25,0.1,0.1,0,0.011924006
0.1,0.05,0.35,0.25,0.25,0,0.01182169
0.2,0.2,0.3,0.15,0.15,0,0.010182326
0.1,0.25,0.35,0.25,0.05,0,0.0095811249
0.2,0.25,0.3,0.15,0.1,0,0.0074432018
0.15,0.15,0.35,0.2,0.15,0,0.0051871528
0.25,0.35,0.2,0.1,0.1,0,0.0049970774
0.05,0.3,0.25,0.3,0.1,0,0.0044634245
0.1,0.2,0.35,0.25,0.1,0,0.0043929393
0.15,0.3,0.15,0.15,0.25,0,0.0043086903
0.05,0.3,0.3,0.3,0.05,0,0.0043021035
0.15,0.2,0.35,0.2,0.1,0,0.0036751319
0.2,0.3,0.3,0.15,0.05,0,0.0032688886
0.35,0.1,0.35,0.1,0.1,0,0.0031938387
0.25,0.3,0.2,0.1,0.15,0,0.0029050672
0.15,0.25,0.35,0.2,0.05,0,0.0027255746
0.3,0.3,0.25,0.1,0.05,0,0.0020711784
0.25,0.05,0.25,0.1,0.35,0,0.0012106362
0.3,0.15,0.3,0.1,0.15,0,0.00073470395
0.1,0.1,0.35,0.25,0.2,0,0.00026067978
